Open,High,Low,Close,Volume,Close Time,Quote Volume,Trades,Taker Buy Base,Taker Buy Quote,Ignore,ema_fast,ema_slow,macd,signal_line,histogram,signal,position,cash,total,holdings,daily_return
83994.23,85053.38,83900.0,84669.98,2038.72764,2025-04-17 07:59:59.999,172300719.1343039,245936,1059.71195,89633067.079293,0,84301.6249692297,84077.53225270365,224.09271652605094,349.8556570594716,-125.76294053342065,0,0.0,9689.767882,9689.767882,0.0,0.0
84669.98,84764.44,84191.17,84562.0,1333.31709,2025-04-17 11:59:59.999,112637783.6960629,221015,638.56346,53946445.5686302,0,84341.68266627128,84113.41875250338,228.26391376790707,325.5373084011587,-97.27339463325166,0,0.0,9689.767882,9689.767882,0.0,0.0
84562.0,84862.93,83736.26,84531.71,3721.70869,2025-04-17 15:59:59.999,314219452.1003148,531912,1600.70234,135170892.3849259,0,84370.91764069108,84144.40328935497,226.51435133611085,305.73271698814915,-79.2183656520383,0,0.0,9689.767882,9689.767882,0.0,0.0
84531.72,85470.01,84393.59,84849.06,4072.8227,2025-04-17 19:59:59.999,346021290.6359455,525695,1905.07529,161867885.8711857,0,84444.47800366169,84196.60008273608,247.87792092560267,294.16175777563984,-46.283836850037176,0,0.0,9689.767882,9689.767882,0.0,0.0
84849.05,85140.0,84720.21,84947.91,1141.83592,2025-04-17 23:59:59.999,97013872.497789,176923,539.9315,45874365.4109138,0,84521.92908002142,84252.25266920008,269.67641082133923,289.26468838477973,-19.5882775634405,0,0.0,9689.767882,9689.767882,0.0,0.0
84947.92,85132.08,84724.6,84828.0,1247.74402,2025-04-18 03:59:59.999,105923711.6526207,170198,597.10965,50698184.3659919,0,84569.01691386428,84294.90061962971,274.11629423456907,286.2350095547376,-12.11871532016852,0,0.0,9689.767882,9689.767882,0.0,0.0
84827.99,84838.52,84413.23,84654.68,1523.46331,2025-04-18 07:59:59.999,128922739.2508087,163610,697.28901,59007868.5577994,0,84582.19585019285,84321.55094410159,260.6449060912564,281.11698886204135,-20.472082770784937,0,0.0,9689.767882,9689.767882,0.0,0.0
84654.68,84764.0,84472.25,84669.11,1166.67376,2025-04-18 11:59:59.999,98706747.237354,135773,529.84301,44830682.662904,0,84595.56725785548,84347.29605935332,248.27119850215968,274.547830790065,-26.27663228790533,0,0.0,9689.767882,9689.767882,0.0,0.0
84669.11,84769.95,84338.0,84374.59,1234.717,2025-04-18 15:59:59.999,104375663.2836171,160516,509.78882,43101206.3620992,0,84561.57075664695,84349.31783273455,212.25292391239782,262.0888494145316,-49.83592550213376,0,0.0,9689.767882,9689.767882,0.0,0.0
84374.6,84649.99,84303.96,84562.83,718.53494,2025-04-18 19:59:59.999,60732947.7511891,110094,315.40369,26657988.1043759,0,84561.76448639357,84365.1335488283,196.63093756527815,248.9972670446809,-52.366329479402765,0,0.0,9689.767882,9689.767882,0.0,0.0
84562.83,84684.49,84342.15,84474.69,638.83012,2025-04-18 23:59:59.999,53986674.4718975,99818,262.35438,22171158.2089762,0,84548.36841156379,84373.24884150768,175.11957005610748,234.22172764696623,-59.10215759085875,0,0.0,9689.767882,9689.767882,0.0,0.0
84474.7,84986.76,84364.45,84883.71,1105.44308,2025-04-19 03:59:59.999,93637134.4224685,149665,637.63124,54016617.5912382,0,84599.95942516936,84411.06077917379,188.89864599557768,225.15711131668854,-36.25846532111086,0,0.0,9689.767882,9689.767882,0.0,0.0
84883.72,85300.0,84883.71,85217.39,2259.71458,2025-04-19 07:59:59.999,192286659.320126,136013,1284.97342,109350784.1897678,0,84694.94874437408,84470.78886960536,224.15987476872397,224.95766400709564,-0.7977892383716778,0,0.0,9689.767882,9689.767882,0.0,0.0
85217.38,85436.72,85115.45,85217.4,1378.37688,2025-04-19 11:59:59.999,117519368.6262974,132295,748.84984,63841518.7874746,0,84775.32586062422,84526.09339778274,249.232462841479,229.81262377397232,19.419839067506672,1,0.1,1159.506142000002,9681.246142000002,8521.74,-0.0008794575993743559
85217.4,85677.99,85070.0,85191.19,2584.44918,2025-04-19 15:59:59.999,220675916.32189393,174358,1659.32401,141695878.0413666,0,84839.30495898973,84575.35981276179,263.9451462279394,236.63912826476576,27.306017963173645,0,0.1,1159.506142000002,9678.625142000003,8519.119,-0.0002707296107913315
85191.18,85330.06,84694.49,85085.55,1789.11723,2025-04-19 19:59:59.999,152271395.3481681,182437,813.4709,69251161.252905,0,84877.18881145284,84613.15167848313,264.0371329697082,242.11872920575425,21.918403763953933,0,0.1,1159.506142000002,9668.061142000002,8508.555,-0.0010914773374327558
85085.56,85367.93,85015.63,85077.01,549.48058,2025-04-19 23:59:59.999,46832278.2452954,100458,272.05146,23186964.1363298,0,84907.93053276779,84647.51155415105,260.4189786167408,245.77877908795156,14.640199528789225,0,0.1,1159.506142000002,9667.207142000001,8507.701,-8.833208514691382e-05
85077.0,85320.76,85050.27,85168.81,882.54344,2025-04-20 03:59:59.999,75204805.8521934,113197,499.96633,42603984.9369829,0,84948.06583541889,84686.12625384355,261.9395815753378,249.01093958542882,12.928641989908982,0,0.1,1159.506142000002,9676.387142000001,8516.881,0.0009496020789827586
85168.82,85248.0,84678.18,84784.01,1167.69622,2025-04-20 07:59:59.999,99155168.5449512,118487,469.01204,39830134.0020175,0,84922.82647612368,84693.376901707,229.44957441667793,245.09866655167866,-15.649092135000728,-1,0.0,9629.428741000002,9629.428741000002,0.0,-0.004852885721797873
84784.01,84785.0,83949.52,84129.83,1885.40107,2025-04-20 11:59:59.999,159016861.7925174,173071,800.46338,67499197.7101737,0,84800.8270182585,84651.63268676575,149.19433149274846,225.91779953989263,-76.72346804714417,0,0.0,9629.428741000002,9629.428741000002,0.0,0.0
84129.82,84664.0,84099.3,84344.66,1721.01989,2025-04-20 15:59:59.999,145237491.4778961,188296,910.56177,76830806.7152001,0,84730.64747698796,84628.89396922755,101.7535077604116,201.08494118399642,-99.33143342358483,0,0.0,9629.428741000002,9629.428741000002,0.0,0.0
84344.65,84664.09,84272.74,84651.61,769.05869,2025-04-20 19:59:59.999,64999086.3021496,116258,401.50036,33932602.6781179,0,84718.48786514366,84630.57663817365,87.91122697001265,178.45019834119967,-90.53897137118702,0,0.0,9629.428741000002,9629.428741000002,0.0,0.0
84651.61,85298.0,84616.73,85179.24,1665.95794,2025-04-20 23:59:59.999,141640230.9221285,234821,761.97926,64786109.6953408,0,84789.37280896772,84671.2183686793,118.15444028841739,166.3910467306432,-48.23660644222582,0,0.0,9629.428741000002,9629.428741000002,0.0,0.0
85179.24,87640.0,85144.76,87205.56,9533.33738,2025-04-21 03:59:59.999,828204525.43074,770874,5438.53457,472291216.94176334,0,85161.09391528038,84858.94737840675,302.1465368736244,193.54214475923945,108.60439211438498,1,0.1,900.1521850000026,9620.708185000003,8720.556,-0.0009056150924995343
87205.56,87738.0,87038.0,87434.78,2859.73764,2025-04-21 07:59:59.999,250004936.11603248,249245,1473.44625,128823430.4186169,0,85510.89177446801,85049.74979482107,461.14197964694176,247.0621117367799,214.07986791016185,0,0.1,900.1521850000026,9643.630185000004,8743.478000000001,0.002382568887780989
87434.79,87795.26,86644.29,86971.92,3305.90555,2025-04-21 11:59:59.999,288558536.2959693,259505,1545.54037,135020194.2048917,0,85735.66534762678,85192.13277298247,543.5325746443123,306.3562043182864,237.17637032602585,0,0.1,900.1521850000026,9597.344185000004,8697.192000000001,-0.004799644854900698
86971.92,88465.99,86779.97,88044.8,8328.4863,2025-04-21 15:59:59.999,731168560.5502422,857631,4657.72284,409064581.70865536,0,86090.91683260728,85403.44145646525,687.4753761420288,382.5800386830349,304.89533745899394,0,0.1,900.1521850000026,9704.632185000004,8804.480000000001,0.011178925954086871
88044.81,88270.88,86389.78,87415.1,5561.20336,2025-04-21 19:59:59.999,484852991.13127935,680764,2750.23259,239686295.41245,0,86294.63731989847,85552.4532004308,742.1841194676672,454.5008548399614,287.6832646277058,0,0.1,900.1521850000026,9641.662185000003,8741.51,-0.006488653954070611
87415.09,87625.68,86887.15,87516.23,2184.70239,2025-04-21 23:59:59.999,190510041.94280207,223376,1350.92215,117819506.4477576,0,86482.5746552987,85697.91814854703,784.656506751664,520.531985222302,264.124521529362,0,0.1,900.1521850000026,9651.775185000002,8751.623,0.0010488855350825332
87516.22,88877.0,87076.03,88157.55,5948.6986,2025-04-22 03:59:59.999,523972235.6006353,544078,2943.1171,259152982.46856767,0,86740.26316986812,85880.11310050651,860.1500693616108,588.4556020501637,271.69446731144706,0,0.1,900.1521850000026,9715.907185000004,8815.755000000001,0.006644580791694166
88157.55,88486.0,87953.86,88476.83,2721.14964,2025-04-22 07:59:59.999,240180187.9178923,259050,1190.22922,105056270.839034,0,87007.42729758073,86072.46250046899,934.9647971117374,657.7574410624785,277.2073560492589,0,0.1,900.1521850000026,9747.835185000004,8847.683,0.0032861573697711144
88476.82,88701.93,88241.33,88614.1,2659.83331,2025-04-22 11:59:59.999,235429149.2380874,208321,1260.39404,111563677.3221452,0,87254.60771333754,86260.73194487869,993.875768458849,724.9811065417526,268.8946619170964,0,0.1,900.1521850000026,9761.562185000004,8861.410000000002,0.001408210104036689
88614.09,91439.46,88482.0,90934.61,15352.18318,2025-04-22 15:59:59.999,1385993773.566409,966352,7803.7872,704222585.3050071,0,87820.7619112856,86606.94513414694,1213.8167771386652,822.7482406611352,391.06853647752996,0,0.1,900.1521850000026,9993.613185000004,9093.461000000001,0.023771912282296137
90934.61,91695.0,90624.03,91414.79,6380.71134,2025-04-22 19:59:59.999,581443364.0363256,501068,2850.86218,259892678.4696348,0,88373.68930954936,86963.0817908768,1410.6075186725648,940.3200962634212,470.2874224091436,0,0.1,900.1521850000026,10041.631185000002,9141.479,0.004804868780799998
91414.78,93888.0,91060.0,93442.99,10810.17098,2025-04-22 23:59:59.999,1000766353.7688206,789606,6729.38073,622751384.7986968,0,89153.58172346484,87443.07499155258,1710.5067319122609,1094.3574233931893,616.1493085190716,0,0.1,900.1521850000026,10244.451185000004,9344.299,0.0201979136918482
93442.99,93909.05,92580.18,93168.91,5215.33691,2025-04-23 03:59:59.999,485664111.2770693,427183,2418.99639,225389152.95870847,0,89771.32453523949,87867.21091810425,1904.113617135241,1256.3086621415996,647.8049549936413,0,0.1,900.1521850000026,10217.043185000004,9316.891000000001,-0.0026753995411809006
93168.91,94264.0,93017.46,94133.82,3753.14233,2025-04-23 07:59:59.999,351203753.0922957,295339,1940.28451,181634864.0964567,0,90442.47768366418,88331.40418342986,2111.073500234328,1427.2616297601453,683.8118704741828,0,0.1,900.1521850000026,10313.534185000004,9413.382000000001,0.00944412177308429
94133.82,94521.79,93324.45,93466.01,4309.7212,2025-04-23 11:59:59.999,404699934.0440228,358368,1988.05465,186766381.4780448,0,90907.636501562,88711.74535502764,2195.8911465343554,1580.9875331149874,614.903613419368,0,0.1,900.1521850000026,10246.753185000003,9346.601,-0.006475083982087071
93466.01,94696.05,91935.41,93195.28,8544.8591,2025-04-23 15:59:59.999,796297627.352911,1002583,4154.41222,387320504.73428786,0,91259.58165516784,89043.859032433,2215.7226227348438,1707.9345510389587,507.78807169588504,0,0.1,900.1521850000026,10219.680185000003,9319.528,-0.0026421052123741795
93195.28,94219.93,92913.04,93497.88,4018.92317,2025-04-23 19:59:59.999,376119608.0161717,594742,1914.83958,179251171.8840524,0,91603.93524668048,89373.78651151204,2230.148735168448,1812.3773878648567,417.7713473035915,0,0.1,900.1521850000026,10249.940185000003,9349.788,0.002960953714032488
93497.88,93917.53,93238.1,93691.08,1562.18537,2025-04-23 23:59:59.999,146294900.1654811,338321,711.47039,66630483.424996,0,91925.03443949888,89693.58602917781,2231.4484103210707,1896.1915923560996,335.2568179649711,0,0.1,900.1521850000026,10269.260185000003,9369.108,0.0018848890482574543
93691.07,93787.65,92650.0,92673.95,2768.12366,2025-04-24 03:59:59.999,258240111.7771265,383080,870.3378,81177539.2201921,0,92040.25221803751,89914.35373072019,2125.8984873173176,1942.1329713483433,183.76551596897434,0,0.1,900.1521850000026,10167.547185000003,9267.395,-0.009904608332795828
92673.95,92903.94,92101.63,92203.55,3429.85771,2025-04-24 07:59:59.999,317328130.83855355,404590,1404.6286,129974843.7706746,0,92065.37495372405,90083.92382474092,1981.451128983128,1949.9966028753004,31.454526107827633,0,0.1,900.1521850000026,10120.507185000004,9220.355000000001,-0.004626484553658772
92203.54,92657.69,91660.01,92619.94,3940.58829,2025-04-24 11:59:59.999,363320914.63564223,457610,1736.23264,160132677.8081258,0,92150.69265315113,90271.77687476011,1878.9157783910196,1935.7804379784443,-56.86465958742474,-1,0.0,10152.884191000003,10152.884191000003,0.0,0.003199148561248588
92619.94,93450.0,92434.78,93202.51,4447.23602,2025-04-24 15:59:59.999,413314367.9527667,732405,2261.74181,210236003.6685844,0,92312.51070651249,90488.86821737047,1823.6424891420174,1913.352848211159,-89.71035906914153,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
93202.52,93649.56,92666.62,93556.12,2504.05999,2025-04-24 19:59:59.999,233612382.24672553,518138,1131.54188,105583103.7741514,0,92503.83521320288,90716.0720531208,1787.763160082075,1888.2349105853423,-100.47175050326723,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
93556.12,94005.0,93024.0,93980.47,2407.19504,2025-04-24 23:59:59.999,225304229.86386433,301560,1160.69855,108683319.1191698,0,92731.00979578706,90957.87930844519,1773.1304873418703,1865.214025936648,-92.08353859477779,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
93980.47,94444.0,92855.96,93311.83,4492.13804,2025-04-25 03:59:59.999,420660064.64102656,558861,2309.84011,216416732.2747226,0,92820.36675028136,91132.24602633814,1688.120723943226,1829.7953655379638,-141.67464159473775,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
93311.83,93860.0,93013.56,93772.26,3463.8711,2025-04-25 07:59:59.999,323812387.98644835,337188,1683.17895,157349617.4061784,0,92966.81186562269,91327.80261697975,1639.0092486429348,1791.638142158958,-152.62889351602325,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
93772.27,94660.0,93539.82,94635.67,3498.44872,2025-04-25 11:59:59.999,328749872.3530719,378157,1904.34179,179053316.896857,0,93223.5592709115,91572.82983053681,1650.7294403746928,1763.4564018021051,-112.72696142741233,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94635.67,95758.04,93929.41,95061.22,10872.54033,2025-04-25 15:59:59.999,1032286003.796004,1253590,4966.62734,471576424.6462818,0,93506.27630615588,91831.2291023489,1675.0472038069856,1745.7745622030814,-70.72735839609572,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
95061.21,95554.99,94370.35,95291.0,3536.11021,2025-04-25 19:59:59.999,336063723.4440669,555390,1555.86966,147884712.7445194,0,93780.8491821319,92087.50842810083,1693.3407540310727,1735.2878005686798,-41.94704653760709,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
95291.0,95345.45,94441.61,94638.68,1637.55808,2025-04-25 23:59:59.999,155305661.4195551,248642,652.36351,61872291.760709,0,93912.82315411161,92276.48410009337,1636.3390540182445,1715.4980512585928,-79.1589972403483,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94638.68,95199.0,94527.84,94739.99,2542.70188,2025-04-26 03:59:59.999,241117530.262502,276316,1108.81904,105164444.3815801,0,94040.0795919406,92458.96601860497,1581.1135733356205,1688.6211556739984,-107.50758233837792,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94739.99,94830.93,94380.72,94570.31,1410.05819,2025-04-26 07:59:59.999,133442922.5222416,199142,633.13933,59922718.7275875,0,94121.65350087281,92615.36186907868,1506.2916317941272,1652.1552508980242,-145.863619103897,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94570.31,94733.54,93990.6,94144.06,1747.48781,2025-04-26 11:59:59.999,164761284.0032416,284282,812.80393,76643508.7450943,0,94125.10065458469,92728.59876766545,1396.5018869192427,1601.024578102268,-204.52269118302524,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94144.07,94394.0,93870.69,94373.24,1638.82978,2025-04-26 15:59:59.999,154306618.2842738,291676,747.20079,70370359.355951,0,94163.27593849474,92850.42404413468,1312.8518943600648,1543.3900413538274,-230.53814699376267,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94373.24,94378.87,94041.0,94307.5,832.25743,2025-04-26 19:59:59.999,78441985.3515034,187191,332.41435,31328750.0931671,0,94185.4642556494,92958.355596421,1227.1086592283973,1480.1337649287416,-253.02510570034428,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94307.51,94888.0,94087.0,94628.0,1243.73366,2025-04-26 23:59:59.999,117557021.4176823,237376,521.84719,49327333.1349779,0,94253.54667785719,93082.03295964906,1171.5137182081235,1418.409755584618,-246.89603737649463,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94628.0,95369.0,94041.6,94156.21,3925.87324,2025-04-27 03:59:59.999,371858659.2449305,560746,1787.46473,169484239.914653,0,94238.5718043407,93161.60162930469,1076.970175036011,1350.1218394748967,-273.15166443888575,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94156.22,94288.65,93655.0,94065.98,1858.72082,2025-04-27 07:59:59.999,174743891.3830605,285465,668.30925,62823771.4486098,0,94212.01921905752,93228.59261972657,983.4265993309527,1276.782791446108,-293.3561921151552,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94065.99,94331.85,93883.81,93920.01,1343.02543,2025-04-27 11:59:59.999,126393661.068957,224740,650.11571,61190499.5491808,0,94167.09472381789,93279.80872196904,887.2860018488573,1198.8834335266579,-311.5974316778006,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
93920.0,94173.91,93602.58,93901.08,1432.64566,2025-04-27 15:59:59.999,134502221.9269804,313036,754.95797,70887243.2117967,0,94126.16938169206,93325.828816638,800.3405650540662,1119.1748598321396,-318.8342947780734,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
93901.09,94434.79,93727.08,94433.5,1354.62397,2025-04-27 19:59:59.999,127480362.8727638,227164,849.68106,79975773.8810432,0,94173.4510152779,93407.87853392407,765.5724813538254,1048.4543841364768,-282.8819027826514,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94433.49,94545.45,93641.7,93749.3,1247.95188,2025-04-27 23:59:59.999,117355995.6899267,307009,539.55847,50750711.1028862,0,94108.19701292746,93433.16901289266,675.0280000347993,973.7691073161413,-298.741107281342,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
93749.29,93987.3,92800.01,93849.93,3829.2548,2025-04-28 03:59:59.999,357540875.9288636,709736,1910.52595,178433012.4650422,0,94068.46362632322,93464.04019712283,604.4234292003966,899.8999716929925,-295.47654249259585,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
93849.93,94800.0,93849.93,94692.49,3173.45503,2025-04-28 07:59:59.999,299211017.3867554,363826,1924.85226,181448041.9920591,0,94164.46768381196,93555.03647881743,609.4312049945293,841.8062183532999,-232.37501335877062,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94692.49,95550.0,94339.48,95319.99,4407.81686,2025-04-28 11:59:59.999,418809445.54138786,503129,2405.94812,228728649.2888592,0,94342.2403478409,93685.7737766828,656.4665711580892,804.7382889142577,-148.27171775616853,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
95319.99,95630.0,93583.9,93833.51,6874.85491,2025-04-28 15:59:59.999,651573051.700964,1007946,3343.59707,317261916.6125729,0,94263.97414048076,93696.71720063222,567.2569398485357,757.2420191011133,-189.98507925257763,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
93833.5,94920.0,93444.0,94787.2,2284.50465,2025-04-28 19:59:59.999,214898826.328487,537275,1154.52013,108637149.9937562,0,94344.47042656064,93777.4937042891,566.9767222715454,719.1889597351998,-152.21223746365433,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94786.73,95180.0,94305.95,95011.18,1587.64726,2025-04-28 23:59:59.999,150499779.6687139,302828,887.33239,84158534.8877083,0,94447.04113016669,93868.87787434175,578.1632558249403,690.9838189531479,-112.8205631282076,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
95011.18,95461.53,94443.7,94658.76,2355.42851,2025-04-29 03:59:59.999,223628653.18400672,553598,1179.80404,112038765.5371271,0,94479.6132639872,93927.38766142755,552.2256025596434,663.232175674447,-111.00657311480359,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94658.75,94960.0,94200.0,94917.61,3096.90198,2025-04-29 07:59:59.999,292487323.46301115,360039,790.20626,74738582.4689757,0,94546.99737721993,94000.73746428477,546.2599129351584,639.8377231265894,-93.57781019143101,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94917.61,95285.71,94743.01,95129.74,2370.90825,2025-04-29 11:59:59.999,225220814.64158687,344827,1026.63872,97540595.029649,0,94636.65008841686,94084.36728174516,552.2828066717047,622.3267398356124,-70.0439331639077,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
95129.74,95300.0,94531.85,94843.1,2872.24836,2025-04-29 15:59:59.999,272562627.9936382,595211,1340.82521,127242345.2682092,0,94668.4116132758,94140.56970531959,527.8419079562154,603.429773459733,-75.5878655035176,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94843.1,95459.99,94658.99,95300.79,3091.57412,2025-04-29 19:59:59.999,294376855.6813315,579351,1477.18282,140654379.7233207,0,94765.70059584876,94226.51194936999,539.1886464787676,590.58154806354,-51.3929015847724,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
95300.79,95408.0,93742.54,94256.82,3168.27898,2025-04-29 23:59:59.999,298878528.5039733,587849,1298.02764,122473859.7857843,0,94687.41127341049,94228.7569901574,458.6542832530831,564.1960951014487,-105.54181184836557,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94256.82,95111.01,94136.48,95032.84,1764.9576,2025-04-30 03:59:59.999,166983780.9804235,387747,952.20664,90113245.6380231,0,94740.55415442426,94288.31869459018,452.2354598340753,541.8039680479741,-89.56850821389878,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
95032.84,95180.0,94500.0,94620.99,1847.65644,2025-04-30 07:59:59.999,175336917.4271713,296550,690.02569,65496618.3584011,0,94722.15966912822,94312.96101350943,409.19865561879124,515.2829055621376,-106.08424994334632,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94620.99,95228.45,94527.58,95176.66,1661.24557,2025-04-30 11:59:59.999,157693570.6036822,261424,891.12829,84611835.1049226,0,94792.08279695465,94376.93871621243,415.14408074221865,495.2551405981538,-80.11105985593514,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
95176.66,95214.9,92910.0,94004.63,8257.162,2025-04-30 15:59:59.999,775638255.9507763,1239978,3853.48116,361978704.27050817,0,94670.93621280778,94349.3602927893,321.5759200184839,460.51929648221983,-138.94337646373594,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94004.63,94500.0,93528.71,94152.01,2035.58804,2025-04-30 19:59:59.999,191403521.33980328,601892,974.58383,91629631.3615201,0,94591.10141083735,94334.74175258267,256.3596582546743,419.68736883671073,-163.32771058203645,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94152.01,94784.1,94005.0,94172.0,2094.66545,2025-04-30 23:59:59.999,197769624.6812684,426558,1031.79059,97442345.2978696,0,94526.62427070852,94322.68680794693,203.93746276159072,376.5373876216868,-172.59992486009605,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94172.0,95040.3,94130.43,94782.6,2877.4378,2025-05-01 03:59:59.999,272640356.2656165,353264,1750.92805,165924948.3388107,0,94566.00515213798,94356.75445180271,209.25070033526572,343.08005016440256,-133.82934982913685,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
94782.6,95180.0,94714.38,95025.84,1880.34885,2025-05-01 07:59:59.999,178617836.1511623,225192,906.07052,86071326.1175435,0,94636.74897488598,94406.31634426177,230.43263062421465,320.550566256365,-90.11793563215036,0,0.0,10152.884191000003,10152.884191000003,0.0,0.0
95025.84,96396.31,94913.04,96180.01,4237.08588,2025-05-01 11:59:59.999,406019531.3927888,477152,2504.92488,240021312.75436687,0,94874.17374798044,94537.70105950163,336.4726884788106,323.73499070085415,12.737697777956441,1,0.1,525.2651900000037,10143.266190000004,9618.001,-0.0009473171188660867
96180.01,97424.02,95769.66,96854.3,7399.49215,2025-05-01 15:59:59.999,714263174.3505102,982427,3499.80115,338093659.6353524,0,95178.80855598346,94709.30098102003,469.50757496342703,352.88950755336873,116.6180674100583,0,0.1,525.2651900000037,10210.695190000004,9685.43,0.0066476614866399775
96854.31,97367.26,96424.44,96523.26,3200.80242,2025-05-01 19:59:59.999,310001362.56744033,513785,1423.93074,137935994.5820509,0,95385.6472396783,94843.66831575929,541.978923919014,390.70739082649783,151.27153309251622,0,0.1,525.2651900000037,10177.591190000003,9652.326,-0.003242090708223455
96523.26,96885.77,96184.19,96489.91,1785.28633,2025-05-01 23:59:59.999,172315353.5457491,373896,840.21774,81109957.4306391,0,95555.53381818933,94965.61214422157,589.921673967765,430.5502474547513,159.37142651301366,0,0.1,525.2651900000037,10174.256190000004,9648.991,-0.0003276806798131471
96489.9,97233.1,96466.21,97102.32,2134.18118,2025-05-02 03:59:59.999,206858644.78092632,431883,1140.88853,110555097.865335,0,95793.50092308328,95123.88680020516,669.6141228781198,478.363022539425,191.2511003386948,0,0.1,525.2651900000037,10235.497190000006,9710.232000000002,0.006019211513485834
97102.32,97309.78,96350.0,96350.0,2432.89056,2025-05-02 07:59:59.999,235390194.16004512,347651,1119.22965,108326319.7543953,0,95879.11616568585,95214.71000018997,664.4061654958787,515.5716511307157,148.83451436516293,0,0.1,525.2651900000037,10160.265190000004,9635.0,-0.00735010704448269
96350.01,97100.0,96350.0,96928.97,1860.2708,2025-05-02 11:59:59.999,180012083.6963695,289089,978.24871,94669795.4844124,0,96040.63214019571,95341.69222239812,698.9399177975865,552.2453044640899,146.6946133334966,0,0.1,525.2651900000037,10218.162190000005,9692.897,0.005698374886610624
96928.97,97895.68,96650.94,97330.19,5047.18173,2025-05-02 15:59:59.999,490735922.0162007,893008,2705.84713,263139233.1023472,0,96239.02565708867,95488.98835407234,750.0373030163319,591.8037041745383,158.23359884179354,0,0.1,525.2651900000037,10258.284190000004,9733.019,0.003926537791625995
97330.19,97783.02,96769.84,96924.23,2332.70775,2025-05-02 19:59:59.999,227061138.6825314,514710,961.16141,93553914.0611553,0,96344.44170984426,95595.30255006698,749.139159777289,623.2707952950885,125.86836448220049,0,0.1,525.2651900000037,10217.688190000004,9692.423,-0.003957386951667141
96924.23,97136.0,96561.57,96887.14,1098.51609,2025-05-02 23:59:59.999,106329668.2479845,221922,534.95988,51778456.9569747,0,96427.9337544836,95690.99421302498,736.9395414586179,646.0045445277945,90.93499693082344,0,0.1,525.2651900000037,10213.979190000004,9688.714,-0.0003629979630451752
96887.13,96935.67,96300.02,96337.5,2058.72462,2025-05-03 03:59:59.999,198784328.9424419,206456,723.21385,69854276.7243251,0,96414.02086917844,95738.88353057869,675.1373385997431,651.8311033421842,23.30623525755891,0,0.1,525.2651900000037,10159.015190000004,9633.75,-0.005381252397088532
96337.5,96593.0,96132.67,96322.68,1508.87428,2025-05-03 07:59:59.999,145379043.828817,186930,658.71544,63465815.5051431,0,96399.96842776636,95782.12771349879,617.8407142675715,645.0330255272617,-27.1923112596902,-1,0.0,10147.900922000004,10147.900922000004,0.0,-0.0010940300602109154
96322.68,96421.91,95852.29,95942.02,2622.43769,2025-05-03 11:59:59.999,252005021.02645367,243580,1025.05012,98537310.8040129,0,96329.51482349461,95793.97158657295,535.5432369216578,623.1350678061409,-87.5918308844831,0,0.0,10147.900922000004,10147.900922000004,0.0,0.0
